"Time";"Region";"AgeGroup";"Symptomatic";"Hospitalized";"R"
2020-12-10;"Hauts-de-France";"70-74";185;42;1,5
2020-12-11;"Hauts-de-France";"70-74";187;43;1,5
2020-12-12;"Hauts-de-France";"70-74";189;43;1,5
2020-12-13;"Hauts-de-France";"70-74";191;44;1,5
2020-12-14;"Hauts-de-France";"70-74";194;44;1,5
2020-12-15;"Hauts-de-France";"70-74";196;45;1,5
2020-12-16;"Hauts-de-France";"70-74";197;45;1,5
2020-12-17;"Hauts-de-France";"70-74";199;46;1,5
2020-12-18;"Hauts-de-France";"70-74";201;46;1,5
2020-12-19;"Hauts-de-France";"70-74";203;47;1,5
2020-12-20;"Hauts-de-France";"70-74";205;47;1,5
2020-12-21;"Hauts-de-France";"70-74";206;48;1,5
2020-12-22;"Hauts-de-France";"70-74";208;48;1,5
2020-12-23;"Hauts-de-France";"70-74";209;49;1,5
2020-12-24;"Hauts-de-France";"70-74";211;49;1,5
2020-12-25;"Hauts-de-France";"70-74";212;50;1,5
2020-12-26;"Hauts-de-France";"70-74";214;50;1,5
2020-12-27;"Hauts-de-France";"70-74";215;50;1,5
2020-12-28;"Hauts-de-France";"70-74";216;51;1,5
2020-12-29;"Hauts-de-France";"70-74";217;51;1,5
2020-12-30;"Hauts-de-France";"70-74";218;51;1,5
2020-12-31;"Hauts-de-France";"70-74";219;52;1,5
2020-03-10;"Hauts-de-France";"75-79";30;5;1,5
2020-03-11;"Hauts-de-France";"75-79";33;5;1,5
2020-03-12;"Hauts-de-France";"75-79";37;6;1,5
2020-03-13;"Hauts-de-France";"75-79";41;7;1,5
2020-03-14;"Hauts-de-France";"75-79";45;7;1,5
2020-03-15;"Hauts-de-France";"75-79";50;8;1,5
2020-03-16;"Hauts-de-France";"75-79";55;9;1,5
2020-03-17;"Hauts-de-France";"75-79";61;10;1,5
2020-03-18;"Hauts-de-France";"75-79";67;11;1,5
2020-03-19;"Hauts-de-France";"75-79";74;12;1,5
2020-03-20;"Hauts-de-France";"75-79";82;13;1,5
2020-03-21;"Hauts-de-France";"75-79";91;15;1,5
2020-03-22;"Hauts-de-France";"75-79";100;16;1,5
2020-03-23;"Hauts-de-France";"75-79";111;18;1,5
2020-03-24;"Hauts-de-France";"75-79";122;20;1,5
2020-03-25;"Hauts-de-France";"75-79";135;22;1,5
2020-03-26;"Hauts-de-France";"75-79";149;24;1,5
2020-03-27;"Hauts-de-France";"75-79";164;27;1,5
2020-03-28;"Hauts-de-France";"75-79";181;29;1,5
2020-03-29;"Hauts-de-France";"75-79";194;32;1,5
2020-03-30;"Hauts-de-France";"75-79";193;35;1,5
2020-03-31;"Hauts-de-France";"75-79";180;37;1,5
2020-04-01;"Hauts-de-France";"75-79";162;38;1,5
2020-04-02;"Hauts-de-France";"75-79";145;38;1,5
2020-04-03;"Hauts-de-France";"75-79";131;37;1,5
2020-04-04;"Hauts-de-France";"75-79";119;36;1,5
2020-04-05;"Hauts-de-France";"75-79";110;34;1,5
2020-04-06;"Hauts-de-France";"75-79";103;33;1,5
2020-04-07;"Hauts-de-France";"75-79";97;31;1,5
2020-04-08;"Hauts-de-France";"75-79";92;30;1,5
2020-04-09;"Hauts-de-France";"75-79";88;28;1,5
2020-04-10;"Hauts-de-France";"75-79";84;27;1,5
2020-04-11;"Hauts-de-France";"75-79";80;26;1,5
2020-04-12;"Hauts-de-France";"75-79";77;24;1,5
2020-04-13;"Hauts-de-France";"75-79";74;23;1,5
2020-04-14;"Hauts-de-France";"75-79";71;22;1,5
2020-04-15;"Hauts-de-France";"75-79";68;21;1,5
2020-04-16;"Hauts-de-France";"75-79";65;20;1,5
2020-04-17;"Hauts-de-France";"75-79";63;20;1,5
2020-04-18;"Hauts-de-France";"75-79";60;19;1,5
2020-04-19;"Hauts-de-France";"75-79";58;18;1,5
2020-04-20;"Hauts-de-France";"75-79";55;17;1,5
2020-04-21;"Hauts-de-France";"75-79";53;16;1,5
2020-04-22;"Hauts-de-France";"75-79";51;16;1,5
2020-04-23;"Hauts-de-France";"75-79";49;15;1,5
2020-04-24;"Hauts-de-France";"75-79";47;14;1,5
2020-04-25;"Hauts-de-France";"75-79";45;14;1,5
2020-04-26;"Hauts-de-France";"75-79";43;13;1,5
2020-04-27;"Hauts-de-France";"75-79";41;13;1,5
2020-04-28;"Hauts-de-France";"75-79";39;12;1,5
2020-04-29;"Hauts-de-France";"75-79";38;12;1,5
2020-04-30;"Hauts-de-France";"75-79";36;11;1,5
2020-05-01;"Hauts-de-France";"75-79";35;11;1,5
2020-05-02;"Hauts-de-France";"75-79";33;10;1,5
2020-05-03;"Hauts-de-France";"75-79";32;10;1,5
2020-05-04;"Hauts-de-France";"75-79";31;9;1,5
2020-05-05;"Hauts-de-France";"75-79";29;9;1,5
2020-05-06;"Hauts-de-France";"75-79";28;9;1,5
2020-05-07;"Hauts-de-France";"75-79";27;8;1,5
2020-05-08;"Hauts-de-France";"75-79";26;8;1,5
2020-05-09;"Hauts-de-France";"75-79";25;8;1,5
2020-05-10;"Hauts-de-France";"75-79";24;7;1,5
2020-05-11;"Hauts-de-France";"75-79";23;7;1,5
2020-05-12;"Hauts-de-France";"75-79";22;7;1,5
2020-05-13;"Hauts-de-France";"75-79";21;6;1,5
2020-05-14;"Hauts-de-France";"75-79";20;6;1,5
2020-05-15;"Hauts-de-France";"75-79";19;6;1,5
2020-05-16;"Hauts-de-France";"75-79";18;6;1,5
2020-05-17;"Hauts-de-France";"75-79";18;5;1,5
2020-05-18;"Hauts-de-France";"75-79";17;5;1,5
2020-05-19;"Hauts-de-France";"75-79";16;5;1,5
2020-05-20;"Hauts-de-France";"75-79";16;5;1,5
2020-05-21;"Hauts-de-France";"75-79";15;5;1,5
2020-05-22;"Hauts-de-France";"75-79";14;4;1,5
2020-05-23;"Hauts-de-France";"75-79";14;4;1,5
2020-05-24;"Hauts-de-France";"75-79";13;4;1,5
2020-05-25;"Hauts-de-France";"75-79";13;4;1,5
2020-05-26;"Hauts-de-France";"75-79";12;4;1,5
2020-05-27;"Hauts-de-France";"75-79";12;4;1,5
2020-05-28;"Hauts-de-France";"75-79";11;3;1,5
2020-05-29;"Hauts-de-France";"75-79";11;3;1,5
2020-05-30;"Hauts-de-France";"75-79";10;3;1,5
2020-05-31;"Hauts-de-France";"75-79";10;3;1,5
2020-06-01;"Hauts-de-France";"75-79";9;3;1,5
2020-06-02;"Hauts-de-France";"75-79";9;3;1,5
2020-06-03;"Hauts-de-France";"75-79";9;3;1,5
2020-06-04;"Hauts-de-France";"75-79";8;3;1,5
2020-06-05;"Hauts-de-France";"75-79";8;2;1,5
2020-06-06;"Hauts-de-France";"75-79";8;2;1,5
2020-06-07;"Hauts-de-France";"75-79";7;2;1,5
2020-06-08;"Hauts-de-France";"75-79";7;2;1,5
2020-06-09;"Hauts-de-France";"75-79";7;2;1,5
2020-06-10;"Hauts-de-France";"75-79";6;2;1,5
2020-06-11;"Hauts-de-France";"75-79";6;2;1,5
2020-06-12;"Hauts-de-France";"75-79";6;2;1,5
2020-06-13;"Hauts-de-France";"75-79";6;2;1,5
2020-06-14;"Hauts-de-France";"75-79";5;2;1,5
2020-06-15;"Hauts-de-France";"75-79";5;2;1,5
2020-06-16;"Hauts-de-France";"75-79";5;2;1,5
2020-06-17;"Hauts-de-France";"75-79";5;1;1,5
2020-06-18;"Hauts-de-France";"75-79";5;1;1,5
2020-06-19;"Hauts-de-France";"75-79";4;1;1,5
2020-06-20;"Hauts-de-France";"75-79";4;1;1,5
2020-06-21;"Hauts-de-France";"75-79";4;1;1,5
2020-06-22;"Hauts-de-France";"75-79";4;1;1,5
2020-06-23;"Hauts-de-France";"75-79";4;1;1,5
2020-06-24;"Hauts-de-France";"75-79";4;1;1,5
2020-06-25;"Hauts-de-France";"75-79";3;1;1,5
2020-06-26;"Hauts-de-France";"75-79";3;1;1,5
2020-06-27;"Hauts-de-France";"75-79";3;1;1,5
2020-06-28;"Hauts-de-France";"75-79";3;1;1,5
2020-06-29;"Hauts-de-France";"75-79";3;1;1,5
2020-06-30;"Hauts-de-France";"75-79";3;1;1,5
2020-07-01;"Hauts-de-France";"75-79";3;1;1,5
2020-07-02;"Hauts-de-France";"75-79";3;1;1,5
2020-07-03;"Hauts-de-France";"75-79";3;1;1,5
2020-07-04;"Hauts-de-France";"75-79";3;1;1,5
2020-07-05;"Hauts-de-France";"75-79";3;1;1,5
2020-07-06;"Hauts-de-France";"75-79";4;1;1,5
2020-07-07;"Hauts-de-France";"75-79";4;1;1,5
2020-07-08;"Hauts-de-France";"75-79";4;1;1,5
2020-07-09;"Hauts-de-France";"75-79";4;1;1,5
2020-07-10;"Hauts-de-France";"75-79";4;1;1,5
2020-07-11;"Hauts-de-France";"75-79";5;1;1,5
2020-07-12;"Hauts-de-France";"75-79";5;1;1,5
2020-07-13;"Hauts-de-France";"75-79";5;1;1,5
2020-07-14;"Hauts-de-France";"75-79";5;1;1,5
2020-07-15;"Hauts-de-France";"75-79";5;1;1,5
2020-07-16;"Hauts-de-France";"75-79";5;1;1,5
2020-07-17;"Hauts-de-France";"75-79";5;1;1,5
2020-07-18;"Hauts-de-France";"75-79";6;1;1,5
2020-07-19;"Hauts-de-France";"75-79";6;1;1,5
2020-07-20;"Hauts-de-France";"75-79";6;1;1,5
2020-07-21;"Hauts-de-France";"75-79";6;1;1,5
2020-07-22;"Hauts-de-France";"75-79";6;1;1,5
2020-07-23;"Hauts-de-France";"75-79";6;1;1,5
2020-07-24;"Hauts-de-France";"75-79";7;1;1,5
2020-07-25;"Hauts-de-France";"75-79";7;1;1,5
2020-07-26;"Hauts-de-France";"75-79";7;1;1,5
2020-07-27;"Hauts-de-France";"75-79";7;2;1,5
2020-07-28;"Hauts-de-France";"75-79";7;2;1,5
2020-07-29;"Hauts-de-France";"75-79";8;2;1,5
2020-07-30;"Hauts-de-France";"75-79";8;2;1,5
2020-07-31;"Hauts-de-France";"75-79";8;2;1,5
2020-08-01;"Hauts-de-France";"75-79";8;2;1,5
2020-08-02;"Hauts-de-France";"75-79";9;2;1,5
2020-08-03;"Hauts-de-France";"75-79";9;2;1,5
2020-08-04;"Hauts-de-France";"75-79";9;2;1,5
2020-08-05;"Hauts-de-France";"75-79";9;2;1,5
2020-08-06;"Hauts-de-France";"75-79";10;2;1,5
2020-08-07;"Hauts-de-France";"75-79";10;2;1,5
2020-08-08;"Hauts-de-France";"75-79";10;2;1,5
2020-08-09;"Hauts-de-France";"75-79";10;2;1,5
2020-08-10;"Hauts-de-France";"75-79";11;2;1,5
2020-08-11;"Hauts-de-France";"75-79";11;2;1,5
2020-08-12;"Hauts-de-France";"75-79";11;2;1,5
2020-08-13;"Hauts-de-France";"75-79";12;2;1,5
2020-08-14;"Hauts-de-France";"75-79";12;3;1,5
2020-08-15;"Hauts-de-France";"75-79";12;3;1,5
2020-08-16;"Hauts-de-France";"75-79";13;3;1,5
2020-08-17;"Hauts-de-France";"75-79";13;3;1,5
2020-08-18;"Hauts-de-France";"75-79";13;3;1,5
2020-08-19;"Hauts-de-France";"75-79";14;3;1,5
2020-08-20;"Hauts-de-France";"75-79";14;3;1,5
2020-08-21;"Hauts-de-France";"75-79";15;3;1,5
2020-08-22;"Hauts-de-France";"75-79";15;3;1,5
2020-08-23;"Hauts-de-France";"75-79";15;3;1,5
2020-08-24;"Hauts-de-France";"75-79";16;3;1,5
2020-08-25;"Hauts-de-France";"75-79";16;3;1,5
2020-08-26;"Hauts-de-France";"75-79";17;4;1,5
2020-08-27;"Hauts-de-France";"75-79";17;4;1,5
2020-08-28;"Hauts-de-France";"75-79";18;4;1,5
2020-08-29;"Hauts-de-France";"75-79";18;4;1,5
2020-08-30;"Hauts-de-France";"75-79";19;4;1,5
2020-08-31;"Hauts-de-France";"75-79";19;4;1,5
2020-09-01;"Hauts-de-France";"75-79";20;4;1,5
2020-09-02;"Hauts-de-France";"75-79";20;4;1,5
2020-09-03;"Hauts-de-France";"75-79";21;4;1,5
2020-09-04;"Hauts-de-France";"75-79";21;5;1,5
2020-09-05;"Hauts-de-France";"75-79";22;5;1,5
2020-09-06;"Hauts-de-France";"75-79";23;5;1,5
2020-09-07;"Hauts-de-France";"75-79";23;5;1,5
2020-09-08;"Hauts-de-France";"75-79";24;5;1,5
2020-09-09;"Hauts-de-France";"75-79";25;5;1,5
2020-09-10;"Hauts-de-France";"75-79";25;5;1,5
2020-09-11;"Hauts-de-France";"75-79";26;6;1,5
2020-09-12;"Hauts-de-France";"75-79";27;6;1,5
2020-09-13;"Hauts-de-France";"75-79";27;6;1,5
2020-09-14;"Hauts-de-France";"75-79";28;6;1,5
2020-09-15;"Hauts-de-France";"75-79";29;6;1,5
2020-09-16;"Hauts-de-France";"75-79";30;6;1,5
2020-09-17;"Hauts-de-France";"75-79";31;7;1,5
2020-09-18;"Hauts-de-France";"75-79";31;7;1,5
2020-09-19;"Hauts-de-France";"75-79";32;7;1,5
2020-09-20;"Hauts-de-France";"75-79";33;7;1,5
2020-09-21;"Hauts-de-France";"75-79";34;7;1,5
2020-09-22;"Hauts-de-France";"75-79";35;7;1,5
2020-09-23;"Hauts-de-France";"75-79";36;8;1,5
2020-09-24;"Hauts-de-France";"75-79";37;8;1,5
2020-09-25;"Hauts-de-France";"75-79";38;8;1,5
2020-09-26;"Hauts-de-France";"75-79";39;8;1,5
2020-09-27;"Hauts-de-France";"75-79";40;9;1,5
2020-09-28;"Hauts-de-France";"75-79";41;9;1,5
2020-09-29;"Hauts-de-France";"75-79";42;9;1,5
2020-09-30;"Hauts-de-France";"75-79";43;9;1,5
2020-10-01;"Hauts-de-France";"75-79";44;9;1,5
2020-10-02;"Hauts-de-France";"75-79";45;10;1,5
2020-10-03;"Hauts-de-France";"75-79";46;10;1,5
2020-10-04;"Hauts-de-France";"75-79";48;10;1,5
2020-10-05;"Hauts-de-France";"75-79";49;10;1,5
2020-10-06;"Hauts-de-France";"75-79";50;11;1,5
2020-10-07;"Hauts-de-France";"75-79";51;11;1,5
2020-10-08;"Hauts-de-France";"75-79";53;11;1,5
2020-10-09;"Hauts-de-France";"75-79";54;12;1,5
2020-10-10;"Hauts-de-France";"75-79";55;12;1,5
2020-10-11;"Hauts-de-France";"75-79";57;12;1,5
2020-10-12;"Hauts-de-France";"75-79";58;13;1,5
2020-10-13;"Hauts-de-France";"75-79";59;13;1,5
2020-10-14;"Hauts-de-France";"75-79";61;13;1,5
2020-10-15;"Hauts-de-France";"75-79";62;14;1,5
2020-10-16;"Hauts-de-France";"75-79";64;14;1,5
2020-10-17;"Hauts-de-France";"75-79";66;14;1,5
2020-10-18;"Hauts-de-France";"75-79";67;15;1,5
2020-10-19;"Hauts-de-France";"75-79";69;15;1,5
2020-10-20;"Hauts-de-France";"75-79";70;15;1,5
2020-10-21;"Hauts-de-France";"75-79";72;16;1,5
2020-10-22;"Hauts-de-France";"75-79";74;16;1,5
2020-10-23;"Hauts-de-France";"75-79";75;16;1,5
2020-10-24;"Hauts-de-France";"75-79";77;17;1,5
2020-10-25;"Hauts-de-France";"75-79";79;17;1,5
2020-10-26;"Hauts-de-France";"75-79";81;18;1,5
2020-10-27;"Hauts-de-France";"75-79";83;18;1,5
2020-10-28;"Hauts-de-France";"75-79";85;18;1,5
2020-10-29;"Hauts-de-France";"75-79";86;19;1,5
2020-10-30;"Hauts-de-France";"75-79";88;19;1,5
2020-10-31;"Hauts-de-France";"75-79";90;20;1,5
2020-11-01;"Hauts-de-France";"75-79";92;20;1,5
2020-11-02;"Hauts-de-France";"75-79";94;21;1,5
2020-11-03;"Hauts-de-France";"75-79";96;21;1,5
2020-11-04;"Hauts-de-France";"75-79";98;22;1,5
2020-11-05;"Hauts-de-France";"75-79";100;22;1,5
2020-11-06;"Hauts-de-France";"75-79";103;23;1,5
2020-11-07;"Hauts-de-France";"75-79";105;23;1,5
2020-11-08;"Hauts-de-France";"75-79";107;23;1,5
2020-11-09;"Hauts-de-France";"75-79";109;24;1,5
2020-11-10;"Hauts-de-France";"75-79";111;24;1,5
2020-11-11;"Hauts-de-France";"75-79";113;25;1,5
2020-11-12;"Hauts-de-France";"75-79";116;26;1,5
2020-11-13;"Hauts-de-France";"75-79";118;26;1,5
2020-11-14;"Hauts-de-France";"75-79";120;27;1,5
2020-11-15;"Hauts-de-France";"75-79";123;27;1,5
2020-11-16;"Hauts-de-France";"75-79";125;28;1,5
2020-11-17;"Hauts-de-France";"75-79";127;28;1,5
2020-11-18;"Hauts-de-France";"75-79";129;29;1,5
2020-11-19;"Hauts-de-France";"75-79";132;29;1,5
2020-11-20;"Hauts-de-France";"75-79";134;30;1,5
2020-11-21;"Hauts-de-France";"75-79";136;30;1,5
2020-11-22;"Hauts-de-France";"75-79";139;31;1,5
2020-11-23;"Hauts-de-France";"75-79";141;31;1,5
2020-11-24;"Hauts-de-France";"75-79";144;32;1,5
2020-11-25;"Hauts-de-France";"75-79";146;33;1,5
2020-11-26;"Hauts-de-France";"75-79";148;33;1,5
2020-11-27;"Hauts-de-France";"75-79";151;34;1,5
2020-11-28;"Hauts-de-France";"75-79";153;34;1,5
2020-11-29;"Hauts-de-France";"75-79";155;35;1,5
2020-11-30;"Hauts-de-France";"75-79";158;35;1,5
2020-12-01;"Hauts-de-France";"75-79";160;36;1,5
2020-12-02;"Hauts-de-France";"75-79";162;37;1,5
2020-12-03;"Hauts-de-France";"75-79";164;37;1,5
2020-12-04;"Hauts-de-France";"75-79";167;38;1,5
2020-12-05;"Hauts-de-France";"75-79";169;38;1,5
2020-12-06;"Hauts-de-France";"75-79";171;39;1,5
2020-12-07;"Hauts-de-France";"75-79";173;39;1,5
2020-12-08;"Hauts-de-France";"75-79";175;40;1,5
2020-12-09;"Hauts-de-France";"75-79";177;40;1,5
2020-12-10;"Hauts-de-France";"75-79";179;41;1,5
2020-12-11;"Hauts-de-France";"75-79";181;41;1,5
2020-12-12;"Hauts-de-France";"75-79";183;42;1,5
2020-12-13;"Hauts-de-France";"75-79";185;43;1,5
2020-12-14;"Hauts-de-France";"75-79";187;43;1,5
2020-12-15;"Hauts-de-France";"75-79";189;44;1,5
2020-12-16;"Hauts-de-France";"75-79";191;44;1,5
2020-12-17;"Hauts-de-France";"75-79";193;44;1,5
2020-12-18;"Hauts-de-France";"75-79";194;45;1,5
2020-12-19;"Hauts-de-France";"75-79";196;45;1,5
2020-12-20;"Hauts-de-France";"75-79";198;46;1,5
2020-12-21;"Hauts-de-France";"75-79";199;46;1,5
2020-12-22;"Hauts-de-France";"75-79";201;47;1,5
2020-12-23;"Hauts-de-France";"75-79";202;47;1,5
2020-12-24;"Hauts-de-France";"75-79";203;47;1,5
2020-12-25;"Hauts-de-France";"75-79";204;48;1,5
2020-12-26;"Hauts-de-France";"75-79";206;48;1,5
2020-12-27;"Hauts-de-France";"75-79";207;49;1,5
2020-12-28;"Hauts-de-France";"75-79";208;49;1,5
2020-12-29;"Hauts-de-France";"75-79";209;49;1,5
2020-12-30;"Hauts-de-France";"75-79";210;49;1,5
2020-12-31;"Hauts-de-France";"75-79";210;50;1,5
2020-03-10;"Hauts-de-France";"80P";31;6;1,5
2020-03-11;"Hauts-de-France";"80P";34;6;1,5
2020-03-12;"Hauts-de-France";"80P";38;7;1,5
2020-03-13;"Hauts-de-France";"80P";42;8;1,5
2020-03-14;"Hauts-de-France";"80P";47;8;1,5
2020-03-15;"Hauts-de-France";"80P";52;9;1,5
2020-03-16;"Hauts-de-France";"80P";57;10;1,5
2020-03-17;"Hauts-de-France";"80P";63;11;1,5
2020-03-18;"Hauts-de-France";"80P";70;13;1,5
2020-03-19;"Hauts-de-France";"80P";77;14;1,5
2020-03-20;"Hauts-de-France";"80P";86;16;1,5
2020-03-21;"Hauts-de-France";"80P";95;17;1,5
2020-03-22;"Hauts-de-France";"80P";105;19;1,5
2020-03-23;"Hauts-de-France";"80P";116;21;1,5
2020-03-24;"Hauts-de-France";"80P";128;23;1,5
2020-03-25;"Hauts-de-France";"80P";141;26;1,5
2020-03-26;"Hauts-de-France";"80P";156;28;1,5
2020-03-27;"Hauts-de-France";"80P";172;31;1,5
2020-03-28;"Hauts-de-France";"80P";190;35;1,5
2020-03-29;"Hauts-de-France";"80P";204;38;1,5
2020-03-30;"Hauts-de-France";"80P";202;41;1,5
2020-03-31;"Hauts-de-France";"80P";189;44;1,5
2020-04-01;"Hauts-de-France";"80P";171;45;1,5
2020-04-02;"Hauts-de-France";"80P";153;44;1,5
2020-04-03;"Hauts-de-France";"80P";138;44;1,5
2020-04-04;"Hauts-de-France";"80P";126;42;1,5
2020-04-05;"Hauts-de-France";"80P";116;40;1,5
2020-04-06;"Hauts-de-France";"80P";108;39;1,5
2020-04-07;"Hauts-de-France";"80P";102;37;1,5
2020-04-08;"Hauts-de-France";"80P";97;35;1,5
2020-04-09;"Hauts-de-France";"80P";93;33;1,5
2020-04-10;"Hauts-de-France";"80P";89;32;1,5
2020-04-11;"Hauts-de-France";"80P";85;30;1,5
2020-04-12;"Hauts-de-France";"80P";82;29;1,5
2020-04-13;"Hauts-de-France";"80P";78;28;1,5
2020-04-14;"Hauts-de-France";"80P";75;26;1,5
2020-04-15;"Hauts-de-France";"80P";72;25;1,5
2020-04-16;"Hauts-de-France";"80P";69;24;1,5
2020-04-17;"Hauts-de-France";"80P";66;23;1,5
2020-04-18;"Hauts-de-France";"80P";64;22;1,5
2020-04-19;"Hauts-de-France";"80P";61;21;1,5
2020-04-20;"Hauts-de-France";"80P";59;20;1,5
2020-04-21;"Hauts-de-France";"80P";56;20;1,5
2020-04-22;"Hauts-de-France";"80P";54;19;1,5
2020-04-23;"Hauts-de-France";"80P";52;18;1,5
2020-04-24;"Hauts-de-France";"80P";50;17;1,5
2020-04-25;"Hauts-de-France";"80P";48;16;1,5
2020-04-26;"Hauts-de-France";"80P";46;16;1,5
2020-04-27;"Hauts-de-France";"80P";44;15;1,5
2020-04-28;"Hauts-de-France";"80P";42;14;1,5
2020-04-29;"Hauts-de-France";"80P";40;14;1,5
2020-04-30;"Hauts-de-France";"80P";38;13;1,5
2020-05-01;"Hauts-de-France";"80P";37;13;1,5
2020-05-02;"Hauts-de-France";"80P";35;12;1,5
2020-05-03;"Hauts-de-France";"80P";34;12;1,5
2020-05-04;"Hauts-de-France";"80P";33;11;1,5
2020-05-05;"Hauts-de-France";"80P";31;11;1,5
2020-05-06;"Hauts-de-France";"80P";30;10;1,5
2020-05-07;"Hauts-de-France";"80P";29;10;1,5
2020-05-08;"Hauts-de-France";"80P";28;10;1,5
2020-05-09;"Hauts-de-France";"80P";26;9;1,5
2020-05-10;"Hauts-de-France";"80P";25;9;1,5
2020-05-11;"Hauts-de-France";"80P";24;8;1,5
2020-05-12;"Hauts-de-France";"80P";23;8;1,5
2020-05-13;"Hauts-de-France";"80P";22;8;1,5
2020-05-14;"Hauts-de-France";"80P";21;7;1,5
2020-05-15;"Hauts-de-France";"80P";21;7;1,5
2020-05-16;"Hauts-de-France";"80P";20;7;1,5
2020-05-17;"Hauts-de-France";"80P";19;7;1,5
2020-05-18;"Hauts-de-France";"80P";18;6;1,5
2020-05-19;"Hauts-de-France";"80P";17;6;1,5
2020-05-20;"Hauts-de-France";"80P";17;6;1,5
2020-05-21;"Hauts-de-France";"80P";16;6;1,5
2020-05-22;"Hauts-de-France";"80P";15;5;1,5
2020-05-23;"Hauts-de-France";"80P";15;5;1,5
2020-05-24;"Hauts-de-France";"80P";14;5;1,5
2020-05-25;"Hauts-de-France";"80P";13;5;1,5
2020-05-26;"Hauts-de-France";"80P";13;4;1,5
2020-05-27;"Hauts-de-France";"80P";12;4;1,5
2020-05-28;"Hauts-de-France";"80P";12;4;1,5
2020-05-29;"Hauts-de-France";"80P";11;4;1,5
2020-05-30;"Hauts-de-France";"80P";11;4;1,5
2020-05-31;"Hauts-de-France";"80P";10;4;1,5
2020-06-01;"Hauts-de-France";"80P";10;3;1,5
2020-06-02;"Hauts-de-France";"80P";10;3;1,5
2020-06-03;"Hauts-de-France";"80P";9;3;1,5
2020-06-04;"Hauts-de-France";"80P";9;3;1,5
2020-06-05;"Hauts-de-France";"80P";8;3;1,5
2020-06-06;"Hauts-de-France";"80P";8;3;1,5
2020-06-07;"Hauts-de-France";"80P";8;3;1,5
2020-06-08;"Hauts-de-France";"80P";7;3;1,5
2020-06-09;"Hauts-de-France";"80P";7;2;1,5
2020-06-10;"Hauts-de-France";"80P";7;2;1,5
2020-06-11;"Hauts-de-France";"80P";7;2;1,5
2020-06-12;"Hauts-de-France";"80P";6;2;1,5
2020-06-13;"Hauts-de-France";"80P";6;2;1,5
2020-06-14;"Hauts-de-France";"80P";6;2;1,5
2020-06-15;"Hauts-de-France";"80P";6;2;1,5
2020-06-16;"Hauts-de-France";"80P";5;2;1,5
2020-06-17;"Hauts-de-France";"80P";5;2;1,5
2020-06-18;"Hauts-de-France";"80P";5;2;1,5
2020-06-19;"Hauts-de-France";"80P";5;2;1,5
2020-06-20;"Hauts-de-France";"80P";5;2;1,5
2020-06-21;"Hauts-de-France";"80P";4;1;1,5
2020-06-22;"Hauts-de-France";"80P";4;1;1,5
2020-06-23;"Hauts-de-France";"80P";4;1;1,5
2020-06-24;"Hauts-de-France";"80P";4;1;1,5
2020-06-25;"Hauts-de-France";"80P";4;1;1,5
2020-06-26;"Hauts-de-France";"80P";4;1;1,5
2020-06-27;"Hauts-de-France";"80P";3;1;1,5
2020-06-28;"Hauts-de-France";"80P";3;1;1,5
2020-06-29;"Hauts-de-France";"80P";3;1;1,5
2020-06-30;"Hauts-de-France";"80P";3;1;1,5
2020-07-01;"Hauts-de-France";"80P";3;1;1,5
2020-07-02;"Hauts-de-France";"80P";3;1;1,5
2020-07-03;"Hauts-de-France";"80P";3;1;1,5
2020-07-04;"Hauts-de-France";"80P";3;1;1,5
2020-07-05;"Hauts-de-France";"80P";4;1;1,5
2020-07-06;"Hauts-de-France";"80P";4;1;1,5
2020-07-07;"Hauts-de-France";"80P";4;1;1,5
2020-07-08;"Hauts-de-France";"80P";4;1;1,5
2020-07-09;"Hauts-de-France";"80P";5;1;1,5
2020-07-10;"Hauts-de-France";"80P";5;1;1,5
2020-07-11;"Hauts-de-France";"80P";5;1;1,5
2020-07-12;"Hauts-de-France";"80P";5;1;1,5
2020-07-13;"Hauts-de-France";"80P";5;1;1,5
2020-07-14;"Hauts-de-France";"80P";5;1;1,5
2020-07-15;"Hauts-de-France";"80P";5;1;1,5
2020-07-16;"Hauts-de-France";"80P";6;1;1,5
2020-07-17;"Hauts-de-France";"80P";6;1;1,5
2020-07-18;"Hauts-de-France";"80P";6;1;1,5
2020-07-19;"Hauts-de-France";"80P";6;1;1,5
2020-07-20;"Hauts-de-France";"80P";6;1;1,5
2020-07-21;"Hauts-de-France";"80P";6;2;1,5
2020-07-22;"Hauts-de-France";"80P";7;2;1,5
2020-07-23;"Hauts-de-France";"80P";7;2;1,5
2020-07-24;"Hauts-de-France";"80P";7;2;1,5
